order_id,farmer_id,crop,review_text,star_rating,predicted_sentiment_proba
ORD-002328,FARM-0107,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",4,0.5720862674626566
ORD-003279,FARM-0123,Peas,"The Peas was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-003586,FARM-0104,Potato,Decent quality Potato for the price.,3,0.2329176845440632
ORD-004367,FARM-0111,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-004912,FARM-0142,Peas,"Best Peas I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000757,FARM-0135,Potato,"Quality was inconsistent, some of the Potato was already going bad.",2,0.01654784616876438
ORD-001616,FARM-0060,Bhindi (Ladies finger),"The Bhindi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-001041,FARM-0093,Brinjal,"The Brinjal arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003631,FARM-0009,Onion,"Quality was inconsistent, some of the Onion was already going bad.",1,0.004311618485552403
ORD-004653,FARM-0117,Brinjal,"Best Brinjal I've bought locally, well worth the price.",4,0.7228578531920824
ORD-004464,FARM-0119,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-002462,FARM-0106,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-000596,FARM-0142,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-004043,FARM-0097,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-002763,FARM-0028,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-001068,FARM-0107,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",4,0.7951971498459846
ORD-002195,FARM-0041,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003039,FARM-0127,Tomato,"Overpriced for the quality of Tomato received, wouldn't order again.",2,0.23221460772009603
ORD-005604,FARM-0098,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-003227,FARM-0067,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000652,FARM-0106,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004624,FARM-0138,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005331,FARM-0137,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,5,0.2710501505934448
ORD-005167,FARM-0107,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002716,FARM-0061,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-004853,FARM-0031,Elephant Yam (Suran),Packaging was poor and the Elephant Yam was damaged in transit.,2,0.07701662428970582
ORD-005901,FARM-0000,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",4,0.8794160708567669
ORD-002699,FARM-0017,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004545,FARM-0106,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000075,FARM-0021,Bhindi (Ladies finger),"The Bhindi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003666,FARM-0110,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",1,0.004311618485552403
ORD-005924,FARM-0112,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002929,FARM-0036,Onion,"The Onion arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-005528,FARM-0137,Bhindi (Ladies finger),"Average Bhindi, arrived on time.",3,0.26011165671536535
ORD-005955,FARM-0062,Brinjal,"Average Brinjal, arrived on time.",3,0.26011165671536535
ORD-003803,FARM-0046,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-005025,FARM-0093,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005282,FARM-0067,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002484,FARM-0037,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004791,FARM-0122,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001010,FARM-0121,Potato,"Overpriced for the quality of Potato received, wouldn't order again.",1,0.21880918441632605
ORD-001029,FARM-0083,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002842,FARM-0146,Peas,"Excellent produce, the Peas lasted much longer than store-bought.",5,0.8794160708567669
ORD-000828,FARM-0000,Tomato,"The Tomato was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-002706,FARM-0018,Onion,"Best Onion I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001876,FARM-0145,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000096,FARM-0005,Onion,"Overpriced for the quality of Onion received, wouldn't order again.",2,0.23221460772009603
ORD-003378,FARM-0086,Tomato,"Overpriced for the quality of Tomato received, wouldn't order again.",2,0.23221460772009603
ORD-004597,FARM-0010,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-004595,FARM-0106,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-004841,FARM-0111,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-001200,FARM-0141,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-000621,FARM-0128,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005453,FARM-0005,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001412,FARM-0064,Tomato,"The Tomato arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-000566,FARM-0006,Potato,Packaging was poor and the Potato was damaged in transit.,1,0.09421227671071335
ORD-000543,FARM-0017,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-001334,FARM-0093,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004299,FARM-0086,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000051,FARM-0105,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005046,FARM-0016,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002067,FARM-0015,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-003872,FARM-0050,Tomato,Packaging was poor and the Tomato was damaged in transit.,1,0.07701662428970582
ORD-001558,FARM-0010,Onion,"Overpriced for the quality of Onion received, wouldn't order again.",2,0.23221460772009603
ORD-000745,FARM-0117,Elephant Yam (Suran),Decent quality Elephant Yam for the price.,3,0.2409231479129211
ORD-004525,FARM-0109,Brinjal,"Quality was inconsistent, some of the Brinjal was already going bad.",1,0.004311618485552403
ORD-004671,FARM-0048,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",4,0.8794160708567669
ORD-001467,FARM-0074,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-004462,FARM-0067,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-000195,FARM-0086,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-003400,FARM-0007,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-004267,FARM-0137,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-003779,FARM-0117,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-000802,FARM-0107,Elephant Yam (Suran),"Quality was inconsistent, some of the Elephant Yam was already going bad.",2,0.004311618485552403
ORD-001618,FARM-0125,Elephant Yam (Suran),"Best Elephant Yam I've bought locally, well worth the price.",5,0.7228578531920824
ORD-005186,FARM-0125,Elephant Yam (Suran),Decent quality Elephant Yam for the price.,3,0.2409231479129211
ORD-004437,FARM-0110,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000620,FARM-0144,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-005339,FARM-0105,Onion,Really impressed with this farmer's Onion - consistent quality every time.,4,0.2710501505934448
ORD-004148,FARM-0086,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-003626,FARM-0141,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-004112,FARM-0126,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",4,0.5720862674626566
ORD-003406,FARM-0089,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",5,0.8794160708567669
ORD-003384,FARM-0001,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-000644,FARM-0002,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-002789,FARM-0005,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005436,FARM-0137,Bhindi (Ladies finger),"Average Bhindi, arrived on time.",3,0.26011165671536535
ORD-001789,FARM-0128,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001061,FARM-0002,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-004157,FARM-0007,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-004599,FARM-0109,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-000120,FARM-0107,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",4,0.5720862674626566
ORD-002916,FARM-0009,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003880,FARM-0096,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004129,FARM-0002,Green Chilli,"Excellent produce, the Green Chilli lasted much longer than store-bought.",4,0.9132414885386032
ORD-004819,FARM-0007,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-003194,FARM-0021,Bhindi (Ladies finger),"Quality was inconsistent, some of the Bhindi was already going bad.",1,0.004311618485552403
ORD-001230,FARM-0037,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-002760,FARM-0132,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-005537,FARM-0136,Garlic,"Not fresh at all, the Garlic looked days old when it arrived.",2,0.14524165358573432
ORD-005574,FARM-0060,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-005952,FARM-0109,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-003306,FARM-0132,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000134,FARM-0135,Onion,"The Onion arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003483,FARM-0127,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-002579,FARM-0052,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-002840,FARM-0033,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-003792,FARM-0007,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-005716,FARM-0053,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002218,FARM-0045,Potato,"Average Potato, arrived on time.",3,0.24648450593733656
ORD-000511,FARM-0019,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",4,0.6635433067007938
ORD-005984,FARM-0110,Peas,Packaging was poor and the Peas was damaged in transit.,2,0.07701662428970582
ORD-000062,FARM-0119,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001553,FARM-0007,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-003770,FARM-0136,Green Chilli,"Excellent produce, the Green Chilli lasted much longer than store-bought.",4,0.9132414885386032
ORD-005216,FARM-0017,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-005588,FARM-0005,Onion,"The Onion arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-001718,FARM-0019,Brinjal,"Not fresh at all, the Brinjal looked days old when it arrived.",1,0.14524165358573432
ORD-002860,FARM-0110,Green Chilli,Packaging was poor and the Green Chilli was damaged in transit.,1,0.1533975708097819
ORD-004370,FARM-0093,Brinjal,"Not fresh at all, the Brinjal looked days old when it arrived.",2,0.14524165358573432
ORD-002095,FARM-0119,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000679,FARM-0117,Elephant Yam (Suran),"Overpriced for the quality of Elephant Yam received, wouldn't order again.",1,0.23221460772009603
ORD-003686,FARM-0111,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001211,FARM-0046,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000122,FARM-0016,Brinjal,"Best Brinjal I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002641,FARM-0037,Tomato,"Average Tomato, arrived on time.",3,0.26011165671536535
ORD-003085,FARM-0062,Elephant Yam (Suran),Packaging was poor and the Elephant Yam was damaged in transit.,2,0.07701662428970582
ORD-004077,FARM-0019,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",4,0.7951971498459846
ORD-004917,FARM-0015,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-003176,FARM-0053,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-001210,FARM-0133,Potato,Really impressed with this farmer's Potato - consistent quality every time.,4,0.24886314989667283
ORD-000567,FARM-0067,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003429,FARM-0110,Peas,Packaging was poor and the Peas was damaged in transit.,2,0.07701662428970582
ORD-000548,FARM-0110,Tomato,"The Tomato was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-000864,FARM-0005,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",5,0.8794160708567669
ORD-004539,FARM-0061,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001392,FARM-0017,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005725,FARM-0015,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-002402,FARM-0016,Brinjal,"Quality was inconsistent, some of the Brinjal was already going bad.",1,0.004311618485552403
ORD-003984,FARM-0062,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-002057,FARM-0128,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-004770,FARM-0110,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000720,FARM-0052,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-003837,FARM-0022,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-002882,FARM-0086,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-000690,FARM-0119,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-000602,FARM-0046,Brinjal,"Best Brinjal I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002215,FARM-0017,Bhindi (Ladies finger),"The Bhindi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-004967,FARM-0025,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005375,FARM-0053,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-005015,FARM-0110,Tomato,Packaging was poor and the Tomato was damaged in transit.,2,0.07701662428970582
ORD-005577,FARM-0019,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-000503,FARM-0061,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004502,FARM-0109,Green Chilli,"Not fresh at all, the Green Chilli looked days old when it arrived.",2,0.23111756903562763
ORD-000318,FARM-0006,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-005878,FARM-0025,Tomato,Packaging was poor and the Tomato was damaged in transit.,1,0.07701662428970582
ORD-005513,FARM-0119,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-000274,FARM-0005,Onion,Decent quality Onion for the price.,3,0.2409231479129211
ORD-005155,FARM-0117,Brinjal,"Average Brinjal, arrived on time.",3,0.26011165671536535
ORD-003620,FARM-0138,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001361,FARM-0067,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-004195,FARM-0149,Brinjal,"The Brinjal arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-001526,FARM-0109,Brinjal,Packaging was poor and the Brinjal was damaged in transit.,2,0.07701662428970582
ORD-002366,FARM-0138,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003375,FARM-0093,Tomato,"Average Tomato, arrived on time.",3,0.26011165671536535
ORD-004160,FARM-0133,Potato,"Not fresh at all, the Potato looked days old when it arrived.",2,0.14577451529314275
ORD-002291,FARM-0080,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,5,0.2710501505934448
ORD-003288,FARM-0017,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-003875,FARM-0006,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003558,FARM-0002,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005157,FARM-0052,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-000945,FARM-0067,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-004716,FARM-0018,Onion,"Quality was inconsistent, some of the Onion was already going bad.",1,0.004311618485552403
ORD-005781,FARM-0029,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000295,FARM-0121,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",5,0.6635433067007938
ORD-003166,FARM-0128,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-002182,FARM-0052,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000298,FARM-0119,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000068,FARM-0093,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004392,FARM-0134,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",5,0.8794160708567669
ORD-000736,FARM-0142,Methi,"Not fresh at all, the Methi looked days old when it arrived.",2,0.14524165358573432
ORD-003475,FARM-0142,Bhindi (Ladies finger),"Excellent produce, the Bhindi lasted much longer than store-bought.",5,0.8794160708567669
ORD-004266,FARM-0067,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002988,FARM-0135,Tomato,Decent quality Tomato for the price.,3,0.2409231479129211
ORD-003646,FARM-0114,Onion,Really impressed with this farmer's Onion - consistent quality every time.,4,0.2710501505934448
ORD-001503,FARM-0107,Potato,"The Potato was okay, nothing special but acceptable.",3,0.4653887544670368
ORD-002072,FARM-0121,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-000150,FARM-0142,Methi,"Quality was inconsistent, some of the Methi was already going bad.",2,0.004311618485552403
ORD-000756,FARM-0133,Potato,"Quality was inconsistent, some of the Potato was already going bad.",1,0.01654784616876438
ORD-005898,FARM-0005,Elephant Yam (Suran),Decent quality Elephant Yam for the price.,3,0.2409231479129211
ORD-003501,FARM-0066,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",5,0.7951971498459846
ORD-001703,FARM-0133,Potato,Decent quality Potato for the price.,3,0.2329176845440632
ORD-005466,FARM-0007,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002104,FARM-0117,Elephant Yam (Suran),Packaging was poor and the Elephant Yam was damaged in transit.,1,0.07701662428970582
ORD-000169,FARM-0111,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-002154,FARM-0132,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-000376,FARM-0039,Brinjal,"Not fresh at all, the Brinjal looked days old when it arrived.",1,0.14524165358573432
ORD-002025,FARM-0107,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-000859,FARM-0127,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002687,FARM-0127,Tomato,"Overpriced for the quality of Tomato received, wouldn't order again.",1,0.23221460772009603
ORD-005035,FARM-0086,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005348,FARM-0111,Methi,Decent quality Methi for the price.,3,0.2409231479129211
ORD-000378,FARM-0006,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-004783,FARM-0007,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005456,FARM-0000,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-001294,FARM-0005,Onion,"The Onion arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-004971,FARM-0109,Green Chilli,Decent quality Green Chilli for the price.,3,0.3993807626432423
ORD-001432,FARM-0115,Peas,"Best Peas I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005325,FARM-0093,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",2,0.14524165358573432
ORD-005859,FARM-0086,Tomato,"The Tomato was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-002942,FARM-0120,Brinjal,Decent quality Brinjal for the price.,3,0.2409231479129211
ORD-001779,FARM-0121,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003388,FARM-0097,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-005162,FARM-0002,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-005135,FARM-0060,Bhindi (Ladies finger),"Average Bhindi, arrived on time.",3,0.26011165671536535
ORD-003543,FARM-0037,Tomato,"The Tomato was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-000841,FARM-0106,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002572,FARM-0110,Green Chilli,"Excellent produce, the Green Chilli lasted much longer than store-bought.",4,0.9132414885386032
ORD-001189,FARM-0067,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-000175,FARM-0009,Onion,"Overpriced for the quality of Onion received, wouldn't order again.",2,0.23221460772009603
ORD-004775,FARM-0135,Potato,"Not fresh at all, the Potato looked days old when it arrived.",1,0.14577451529314275
ORD-000927,FARM-0119,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-003258,FARM-0017,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-000045,FARM-0017,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-001260,FARM-0114,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",2,0.004311618485552403
ORD-001096,FARM-0018,Onion,Packaging was poor and the Onion was damaged in transit.,2,0.07701662428970582
ORD-001443,FARM-0086,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-002107,FARM-0050,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-005003,FARM-0032,Brinjal,"Best Brinjal I've bought locally, well worth the price.",5,0.7228578531920824
ORD-001187,FARM-0002,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-005093,FARM-0144,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",4,0.8794160708567669
ORD-003787,FARM-0052,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-001030,FARM-0132,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-004817,FARM-0110,Tomato,Packaging was poor and the Tomato was damaged in transit.,1,0.07701662428970582
ORD-000300,FARM-0005,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-002523,FARM-0121,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001472,FARM-0074,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000283,FARM-0074,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004382,FARM-0135,Onion,"Overpriced for the quality of Onion received, wouldn't order again.",1,0.23221460772009603
ORD-002480,FARM-0136,Green Chilli,"Not fresh at all, the Green Chilli looked days old when it arrived.",2,0.23111756903562763
ORD-004755,FARM-0133,Potato,"Best Potato I've bought locally, well worth the price.",4,0.6369308139596224
ORD-003346,FARM-0086,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-001813,FARM-0045,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",5,0.5720862674626566
ORD-003887,FARM-0130,Tomato,"Overpriced for the quality of Tomato received, wouldn't order again.",2,0.23221460772009603
ORD-004313,FARM-0097,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004141,FARM-0005,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-005061,FARM-0000,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-004827,FARM-0086,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-002932,FARM-0053,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002119,FARM-0128,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",5,0.8794160708567669
ORD-005657,FARM-0060,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-004814,FARM-0141,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-003807,FARM-0064,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
